Giorno,11400,11414,11526,2276,2286,2902,2986
01-12-2016,7.0,-0.5,1.0,4.5,3.0,6.5
05-12-2016,3.0,0.0,0.5,0.0
09-12-2016,
12-12-2016,4.5,2.0,1.5,4.0,10.0,0.5
13-12-2016,8.5,0.5,1.0,1.0,4.5
21-03-2017,14.0,-0.5,-0.5,0.0,9.5
