Nr_Treno	Stazione	Arrivo_Programmato	Arrivo_Effettivo	Ritardo_In_Minuti
11526	ANCONA	04/03/17 05.33.00	04/03/17 05.34.30	1.5
11526	FALCONARA MARITTIMA	04/03/17 05.40.00	04/03/17 05.42.30	2.5
11526	SENIGALLIA	04/03/17 05.50.00	04/03/17 05.52.00	2.0
11526	MAROTTA MONDOLFO	04/03/17 05.57.00	04/03/17 05.58.30	1.5
11526	FANO	04/03/17 06.05.00	04/03/17 06.05.30	0.5
11526	PESARO	04/03/17 06.14.00	04/03/17 06.14.30	0.5
11526	CATTOLICA S.GIOVANNI GABICCE	04/03/17 06.25.00	04/03/17 06.25.30	0.5
11526	RICCIONE	04/03/17 06.32.00	04/03/17 06.32.00	0.0
11526	RIMINI	04/03/17 06.43.00	04/03/17 06.39.30	-3.5
11526	CESENA	04/03/17 07.04.00	04/03/17 07.01.00	-3.0
11526	FORLI`	04/03/17 07.16.00	04/03/17 07.15.30	-0.5
11526	FAENZA	04/03/17 07.27.00	04/03/17 07.27.30	0.5
11526	CASTELBOLOGNESE	04/03/17 07.42.00	04/03/17 07.34.00	-8.0
11526	IMOLA	04/03/17 07.50.00	04/03/17 07.50.30	0.5
11526	CASTEL S.PIETRO TERME	04/03/17 08.04.00	04/03/17 08.05.30	1.5
11526	BOLOGNA C.LE	04/03/17 08.21.00	04/03/17 08.22.00	1.0
11526	CASTELFRANCO D'EMILIA	04/03/17 08.45.00	04/03/17 08.41.30	-3.5
11526	MODENA	04/03/17 08.54.00	04/03/17 08.53.00	-1.0
11526	REGGIO EMILIA	04/03/17 09.08.00	04/03/17 09.08.00	0.0
11526	PARMA	04/03/17 09.23.00	04/03/17 09.24.00	1.0
11526	FIDENZA	04/03/17 09.35.00	04/03/17 09.36.30	1.5
11526	FIORENZUOLA	04/03/17 09.46.00	04/03/17 09.46.00	0.0
11526	PIACENZA	04/03/17 10.05.00	04/03/17 10.02.00	-3.0
11418	BOLOGNA C.LE	04/03/17 18.52.00	04/03/17 18.53.00	1.0
11418	ANZOLA	04/03/17 19.03.00	04/03/17 19.04.00	1.0
11418	SAMOGGIA	04/03/17 19.08.00	04/03/17 19.09.00	1.0
11418	CASTELFRANCO D'EMILIA	04/03/17 19.14.00	04/03/17 19.14.00	0.0
11418	MODENA	04/03/17 19.23.00	04/03/17 19.22.30	-0.5
11418	RUBIERA	04/03/17 19.32.00	04/03/17 19.32.30	0.5
11418	REGGIO EMILIA	04/03/17 19.40.00	04/03/17 19.40.30	0.5
