Nr_Treno	Stazione	Arrivo_Programmato	Arrivo_Effettivo	Ritardo_In_Minuti
2276	RIMINI	07/12/16 05.20.00	07/12/16 05.21.00	1.0
2276	BELLARIA	07/12/16 05.29.00	07/12/16 05.33.00	4.0
2276	GATTEO A MARE	07/12/16 05.35.00	07/12/16 05.38.00	3.0
2276	CESENATICO	07/12/16 05.44.00	07/12/16 05.43.00	-1.0
2276	CERVIA-MILANO MARITTIMA	07/12/16 05.50.00	07/12/16 05.51.30	1.5
2276	LIDO DI CLASSE-LIDO DI SAVIO	07/12/16 05.56.00	07/12/16 05.58.00	2.0
2276	RAVENNA	07/12/16 06.06.00	07/12/16 06.08.00	2.0
2276	GODO	07/12/16 06.37.00	07/12/16 06.40.30	3.5
2276	RUSSI	07/12/16 06.41.00	07/12/16 06.43.30	2.5
2276	BAGNACAVALLO	07/12/16 06.48.00	07/12/16 06.50.30	2.5
2276	LUGO	07/12/16 06.55.00	07/12/16 06.56.30	1.5
2276	BARBIANO	07/12/16 07.01.00	07/12/16 07.07.30	6.5
2276	SOLAROLO	07/12/16 07.05.00	07/12/16 07.12.00	7.0
2276	CASTELBOLOGNESE	07/12/16 07.12.00	07/12/16 07.18.30	6.5
2276	IMOLA	07/12/16 07.19.00	07/12/16 07.26.30	7.5
2276	BOLOGNA C.LE	07/12/16 07.43.00	07/12/16 07.51.30	8.5
2276	ANZOLA	07/12/16 08.03.00	07/12/16 08.09.30	6.5
2276	SAMOGGIA	07/12/16 08.08.00	07/12/16 08.15.30	7.5
2276	CASTELFRANCO D'EMILIA	07/12/16 08.14.00	07/12/16 08.20.30	6.5
2276	MODENA	07/12/16 08.23.00	07/12/16 08.29.00	6.0
2276	RUBIERA	07/12/16 08.32.00	07/12/16 08.38.00	6.0
2276	REGGIO EMILIA	07/12/16 08.40.00	07/12/16 08.50.00	10.0
2276	S.ILARIO	07/12/16 08.53.00	07/12/16 09.04.00	11.0
2276	PARMA	07/12/16 09.03.00	07/12/16 09.14.00	11.0
2276	FIDENZA	07/12/16 09.21.00	07/12/16 09.33.30	12.5
2276	FIORENZUOLA	07/12/16 09.31.00	07/12/16 09.42.30	11.5
