Nr_Treno	Stazione	Arrivo_Programmato	Arrivo_Effettivo	Ritardo_In_Minuti
11526	ANCONA	09/01/17 05.33.00	09/01/17 05.34.00	1.0
11526	FALCONARA MARITTIMA	09/01/17 05.40.00	09/01/17 05.41.30	1.5
11526	SENIGALLIA	09/01/17 05.50.00	09/01/17 05.50.30	0.5
11526	MAROTTA MONDOLFO	09/01/17 05.57.00	09/01/17 05.57.30	0.5
11526	FANO	09/01/17 06.05.00	09/01/17 06.05.30	0.5
11526	PESARO	09/01/17 06.14.00	09/01/17 06.15.00	1.0
11526	CATTOLICA S.GIOVANNI GABICCE	09/01/17 06.25.00	09/01/17 06.26.30	1.5
11526	RICCIONE	09/01/17 06.32.00	09/01/17 06.33.00	1.0
11526	RIMINI	09/01/17 06.43.00	09/01/17 06.41.00	-2.0
11526	CESENA	09/01/17 07.04.00	09/01/17 07.02.00	-2.0
11526	FORLI`	09/01/17 07.16.00	09/01/17 07.15.30	-0.5
11526	FAENZA	09/01/17 07.27.00	09/01/17 07.26.30	-0.5
11526	CASTELBOLOGNESE	09/01/17 07.42.00	09/01/17 07.34.30	-7.5
11526	IMOLA	09/01/17 07.50.00	09/01/17 07.52.00	2.0
11526	CASTEL S.PIETRO TERME	09/01/17 08.04.00	09/01/17 08.08.30	4.5
11526	BOLOGNA C.LE	09/01/17 08.21.00	09/01/17 08.25.30	4.5
11526	CASTELFRANCO D'EMILIA	09/01/17 08.45.00	09/01/17 08.44.30	-0.5
11526	MODENA	09/01/17 08.54.00	09/01/17 08.54.00	0.0
11526	REGGIO EMILIA	09/01/17 09.08.00	09/01/17 09.08.30	0.5
11526	PARMA	09/01/17 09.23.00	09/01/17 09.25.00	2.0
11526	FIDENZA	09/01/17 09.35.00	09/01/17 09.36.30	1.5
11526	FIORENZUOLA	09/01/17 09.46.00	09/01/17 09.45.00	-1.0
11526	PIACENZA	09/01/17 10.05.00	09/01/17 10.00.00	-5.0
2986	BOLOGNA C.LE	09/01/17 07.00.00	09/01/17 07.02.00	2.0
2986	MODENA	09/01/17 07.35.00	09/01/17 07.35.00	0.0
2986	REGGIO EMILIA	09/01/17 07.53.00	09/01/17 07.53.30	0.5
2986	PARMA	09/01/17 08.14.00	09/01/17 08.11.00	-3.0
2986	FIDENZA	09/01/17 08.29.00	09/01/17 08.28.00	-1.0
2986	FIORENZUOLA	09/01/17 08.40.00	09/01/17 08.38.00	-2.0
2986	PIACENZA	09/01/17 08.56.00	09/01/17 08.51.30	-4.5
2986	LODI	09/01/17 09.19.00	09/01/17 09.16.00	-3.0
2986	MILANO ROGOREDO	09/01/17 09.35.00	09/01/17 09.38.30	3.5
2986	MILANO LAMBRATE	09/01/17 09.42.00	09/01/17 09.43.30	1.5
2986	MILANO CENTRALE	09/01/17 09.50.00	09/01/17 09.49.00	-1.0
2124	ANCONA	09/01/17 04.35.00	09/01/17 04.40.30	5.5
2124	FALCONARA MARITTIMA	09/01/17 04.43.00	09/01/17 04.46.30	3.5
2068	VERONA PORTA NUOVA	09/01/17 12.45.00	09/01/17 12.46.30	1.5
2068	PESCHIERA DEL GARDA	09/01/17 12.58.00	09/01/17 12.59.00	1.0
2068	DESENZANO	09/01/17 13.08.00	09/01/17 13.07.30	-0.5
2068	BRESCIA	09/01/17 13.26.00	09/01/17 13.23.30	-2.5
2068	ROVATO	09/01/17 13.37.00	09/01/17 13.37.00	0.0
2068	CHIARI	09/01/17 13.42.00	09/01/17 13.42.00	0.0
2068	ROMANO	09/01/17 13.51.00	09/01/17 13.50.30	-0.5
2068	TREVIGLIO	09/01/17 14.03.00	09/01/17 13.59.00	-4.0
2276	RIMINI	09/01/17 05.20.00	09/01/17 05.21.30	1.5
2276	BELLARIA	09/01/17 05.29.00	09/01/17 05.32.30	3.5
2276	GATTEO A MARE	09/01/17 05.35.00	09/01/17 05.38.00	3.0
2276	CESENATICO	09/01/17 05.44.00	09/01/17 05.43.30	-0.5
2276	CERVIA-MILANO MARITTIMA	09/01/17 05.53.00	09/01/17 05.53.30	0.5
2276	LIDO DI CLASSE-LIDO DI SAVIO	09/01/17 06.02.00	09/01/17 06.02.00	0.0
2276	RAVENNA	09/01/17 06.20.00	09/01/17 06.20.00	0.0
2276	GODO	09/01/17 06.37.00	09/01/17 06.39.00	2.0
2276	RUSSI	09/01/17 06.41.00	09/01/17 06.42.00	1.0
2276	BAGNACAVALLO	09/01/17 06.48.00	09/01/17 06.48.30	0.5
2276	LUGO	09/01/17 06.55.00	09/01/17 06.55.00	0.0
2276	BARBIANO	09/01/17 07.01.00	09/01/17 07.13.00	12.0
2276	SOLAROLO	09/01/17 07.05.00	09/01/17 07.17.00	12.0
2276	CASTELBOLOGNESE	09/01/17 07.12.00	09/01/17 07.22.30	10.5
