Nr_Treno	Stazione	Arrivo_Programmato	Arrivo_Effettivo	Ritardo_In_Minuti
2271	MILANO CENTRALE	29/11/16 05.15.00	29/11/16 05.19.00	4.0
2271	MILANO ROGOREDO	29/11/16 05.26.00	29/11/16 05.26.00	0.0
2271	LODI	29/11/16 05.41.00	29/11/16 05.40.30	-0.5
2271	PIACENZA	29/11/16 06.07.00	29/11/16 06.02.00	-5.0
2271	FIORENZUOLA	29/11/16 06.22.00	29/11/16 06.21.00	-1.0
2271	FIDENZA	29/11/16 06.30.00	29/11/16 06.30.30	0.5
2271	PARMA	29/11/16 06.44.00	29/11/16 06.44.30	0.5
2271	S.ILARIO	29/11/16 06.52.00	29/11/16 06.53.00	1.0
2271	REGGIO EMILIA	29/11/16 07.02.00	29/11/16 07.05.00	3.0
2271	RUBIERA	29/11/16 07.11.00	29/11/16 07.13.00	2.0
2271	MODENA	29/11/16 07.19.00	29/11/16 07.21.30	2.5
2271	CASTELFRANCO D'EMILIA	29/11/16 07.30.00	29/11/16 07.30.30	0.5
2271	SAMOGGIA	29/11/16 07.38.00	29/11/16 07.38.30	0.5
2271	ANZOLA	29/11/16 07.43.00	29/11/16 07.43.30	0.5
2281	MILANO CENTRALE	29/11/16 15.20.00	29/11/16 15.21.00	1.0
2281	MILANO LAMBRATE	29/11/16 15.26.00	29/11/16 15.25.00	-1.0
2281	MILANO ROGOREDO	29/11/16 15.31.00	29/11/16 15.32.00	1.0
2281	LODI	29/11/16 15.46.00	29/11/16 15.46.30	0.5
2281	CASALPUSTERLENGO	29/11/16 15.57.00	29/11/16 15.59.30	2.5
2281	PIACENZA	29/11/16 16.12.00	29/11/16 16.15.30	3.5
2281	FIORENZUOLA	29/11/16 16.26.00	29/11/16 16.29.30	3.5
2281	FIDENZA	29/11/16 16.41.00	29/11/16 16.44.00	3.0
2281	PARMA	29/11/16 16.54.00	29/11/16 16.56.30	2.5
2281	S.ILARIO	29/11/16 17.03.00	29/11/16 17.05.30	2.5
2279	MILANO CENTRALE	29/11/16 13.20.00	29/11/16 13.21.30	1.5
2279	MILANO LAMBRATE	29/11/16 13.26.00	29/11/16 13.25.30	-0.5
2279	MILANO ROGOREDO	29/11/16 13.31.00	29/11/16 13.31.30	0.5
2279	LODI	29/11/16 13.46.00	29/11/16 13.47.30	1.5
2279	CASALPUSTERLENGO	29/11/16 13.57.00	29/11/16 14.01.00	4.0
2279	PIACENZA	29/11/16 14.12.00	29/11/16 14.12.30	0.5
2279	FIORENZUOLA	29/11/16 14.26.00	29/11/16 14.26.00	0.0
2279	FIDENZA	29/11/16 14.41.00	29/11/16 14.36.30	-4.5
2279	PARMA	29/11/16 14.54.00	29/11/16 14.57.30	3.5
2279	S.ILARIO	29/11/16 15.03.00	29/11/16 15.08.30	5.5
2279	REGGIO EMILIA	29/11/16 15.12.00	29/11/16 15.19.30	7.5
2279	RUBIERA	29/11/16 15.22.00	29/11/16 15.27.30	5.5
2279	MODENA	29/11/16 15.30.00	29/11/16 15.36.30	6.5
2279	CASTELFRANCO D'EMILIA	29/11/16 15.39.00	29/11/16 15.45.30	6.5
2279	SAMOGGIA	29/11/16 15.46.00	29/11/16 15.52.30	6.5
2279	ANZOLA	29/11/16 15.51.00	29/11/16 15.58.00	7.0
