Nr_Treno	Stazione	Arrivo_Programmato	Arrivo_Effettivo	Ritardo_In_Minuti
6485	PARMA	30/11/16 07.58.00	30/11/16 07.59.30	1.5
6485	S.ILARIO	30/11/16 08.05.00	30/11/16 08.06.30	1.5
6485	REGGIO EMILIA	30/11/16 08.14.00	30/11/16 08.17.00	3.0
6485	RUBIERA	30/11/16 08.24.00	30/11/16 08.25.00	1.0
6485	MODENA	30/11/16 08.32.00	30/11/16 08.33.30	1.5
6485	CASTELFRANCO D'EMILIA	30/11/16 08.41.00	30/11/16 08.42.00	1.0
6485	SAMOGGIA	30/11/16 08.48.00	30/11/16 08.50.00	2.0
6485	ANZOLA	30/11/16 08.53.00	30/11/16 08.54.00	1.0
6253	PARMA	30/11/16 07.17.00	30/11/16 07.18.30	1.5
6253	REGGIO EMILIA	30/11/16 07.31.00	30/11/16 07.34.30	3.5
6253	MODENA	30/11/16 07.45.00	30/11/16 07.48.30	3.5
