Nr_Treno	Stazione	Arrivo_Programmato	Arrivo_Effettivo	Ritardo_In_Minuti
6265	PARMA	29/11/16 15.58.00	29/11/16 16.19.00	21.0
6265	S.ILARIO	29/11/16 16.05.00	29/11/16 16.26.00	21.0
6265	REGGIO EMILIA	29/11/16 16.14.00	29/11/16 16.36.30	22.5
6265	RUBIERA	29/11/16 16.24.00	29/11/16 16.46.30	22.5
6265	MODENA	29/11/16 16.32.00	29/11/16 17.03.00	31.0
6265	CASTELFRANCO D'EMILIA	29/11/16 16.41.00	29/11/16 17.12.30	31.5
6485	PARMA	29/11/16 07.58.00	29/11/16 07.59.00	1.0
6485	S.ILARIO	29/11/16 08.05.00	29/11/16 08.05.30	0.5
6485	REGGIO EMILIA	29/11/16 08.14.00	29/11/16 08.16.30	2.5
6485	RUBIERA	29/11/16 08.24.00	29/11/16 08.25.00	1.0
6485	MODENA	29/11/16 08.32.00	29/11/16 08.35.00	3.0
6485	CASTELFRANCO D'EMILIA	29/11/16 08.41.00	29/11/16 08.44.30	3.5
6485	SAMOGGIA	29/11/16 08.48.00	29/11/16 08.51.00	3.0
6485	ANZOLA	29/11/16 08.53.00	29/11/16 08.55.30	2.5
6253	PARMA	29/11/16 07.17.00	29/11/16 07.17.00	0.0
6253	REGGIO EMILIA	29/11/16 07.31.00	29/11/16 07.34.00	3.0
6253	MODENA	29/11/16 07.45.00	29/11/16 07.47.00	2.0
