Nr_Treno	Stazione	Arrivo_Programmato	Arrivo_Effettivo	Ritardo_In_Minuti
6265	PARMA	23/11/16 15.58.00	23/11/16 15.59.30	1.5
6265	S.ILARIO	23/11/16 16.05.00	23/11/16 16.07.30	2.5
6265	REGGIO EMILIA	23/11/16 16.14.00	23/11/16 16.18.00	4.0
6265	RUBIERA	23/11/16 16.24.00	23/11/16 16.26.30	2.5
6265	MODENA	23/11/16 16.32.00	23/11/16 16.35.30	3.5
6265	CASTELFRANCO D'EMILIA	23/11/16 16.41.00	23/11/16 16.44.00	3.0
6265	SAMOGGIA	23/11/16 16.48.00	23/11/16 16.50.30	2.5
6265	ANZOLA	23/11/16 16.53.00	23/11/16 16.54.30	1.5
6485	PARMA	23/11/16 07.58.00	23/11/16 07.59.30	1.5
6485	S.ILARIO	23/11/16 08.05.00	23/11/16 08.06.00	1.0
6485	REGGIO EMILIA	23/11/16 08.14.00	23/11/16 08.17.00	3.0
6485	RUBIERA	23/11/16 08.24.00	23/11/16 08.26.30	2.5
6485	MODENA	23/11/16 08.32.00	23/11/16 08.35.30	3.5
6485	CASTELFRANCO D'EMILIA	23/11/16 08.41.00	23/11/16 08.45.30	4.5
6485	SAMOGGIA	23/11/16 08.48.00	23/11/16 08.52.30	4.5
6485	ANZOLA	23/11/16 08.53.00	23/11/16 08.56.30	3.5
6253	PARMA	23/11/16 07.17.00	23/11/16 07.17.00	0.0
6253	REGGIO EMILIA	23/11/16 07.31.00	23/11/16 07.34.30	3.5
6253	MODENA	23/11/16 07.45.00	23/11/16 07.49.00	4.0
11421	PARMA	23/11/16 17.58.00	23/11/16 18.00.00	2.0
11421	S.ILARIO	23/11/16 18.05.00	23/11/16 18.07.00	2.0
11421	REGGIO EMILIA	23/11/16 18.14.00	23/11/16 18.19.00	5.0
