Nr_Treno	Stazione	Arrivo_Programmato	Arrivo_Effettivo	Ritardo_In_Minuti
2064	ANCONA	29/11/16 06.40.00	29/11/16 06.45.30	5.5
11526	ANCONA	29/11/16 05.33.00	29/11/16 05.34.30	1.5
11526	FALCONARA MARITTIMA	29/11/16 05.40.00	29/11/16 05.42.30	2.5
11526	SENIGALLIA	29/11/16 05.50.00	29/11/16 05.52.00	2.0
11526	MAROTTA MONDOLFO	29/11/16 05.57.00	29/11/16 05.59.30	2.5
11526	FANO	29/11/16 06.05.00	29/11/16 06.07.00	2.0
11526	PESARO	29/11/16 06.14.00	29/11/16 06.16.30	2.5
11526	CATTOLICA S.GIOVANNI GABICCE	29/11/16 06.25.00	29/11/16 06.28.00	3.0
11526	RICCIONE	29/11/16 06.32.00	29/11/16 06.35.00	3.0
11526	RIMINI	29/11/16 06.43.00	29/11/16 06.43.00	0.0
11526	CESENA	29/11/16 07.04.00	29/11/16 07.05.30	1.5
11526	FORLI`	29/11/16 07.16.00	29/11/16 07.17.00	1.0
11526	FAENZA	29/11/16 07.27.00	29/11/16 07.27.30	0.5
11526	CASTELBOLOGNESE	29/11/16 07.42.00	29/11/16 07.35.00	-7.0
11526	IMOLA	29/11/16 07.50.00	29/11/16 07.56.00	6.0
11526	CASTEL S.PIETRO TERME	29/11/16 08.04.00	29/11/16 08.05.30	1.5
11526	BOLOGNA C.LE	29/11/16 08.21.00	29/11/16 08.25.00	4.0
11526	CASTELFRANCO D'EMILIA	29/11/16 08.45.00	29/11/16 08.43.30	-1.5
11526	MODENA	29/11/16 08.54.00	29/11/16 08.53.00	-1.0
11526	REGGIO EMILIA	29/11/16 09.08.00	29/11/16 09.07.30	-0.5
11526	PARMA	29/11/16 09.23.00	29/11/16 09.26.30	3.5
11526	FIDENZA	29/11/16 09.35.00	29/11/16 09.41.30	6.5
11526	FIORENZUOLA	29/11/16 09.46.00	29/11/16 09.51.00	5.0
2136	ANCONA	29/11/16 16.40.00	29/11/16 16.41.30	1.5
2136	FALCONARA MARITTIMA	29/11/16 16.50.00	29/11/16 16.50.30	0.5
2124	ANCONA	29/11/16 04.35.00	29/11/16 04.38.30	3.5
2124	FALCONARA MARITTIMA	29/11/16 04.43.00	29/11/16 04.46.00	3.0
2068	ANCONA	29/11/16 14.40.00	29/11/16 14.42.00	2.0
2068	FALCONARA MARITTIMA	29/11/16 14.50.00	29/11/16 14.50.30	0.5
2068	SENIGALLIA	29/11/16 15.00.00	29/11/16 15.06.30	6.5
2068	MAROTTA MONDOLFO	29/11/16 15.07.00	29/11/16 15.13.00	6.0
2068	FANO	29/11/16 15.14.00	29/11/16 15.20.30	6.5
2068	PESARO	29/11/16 15.23.00	29/11/16 15.31.30	8.5
2068	CATTOLICA S.GIOVANNI GABICCE	29/11/16 15.34.00	29/11/16 15.42.00	8.0
2068	RICCIONE	29/11/16 15.43.00	29/11/16 15.48.00	5.0
2068	RIMINI	29/11/16 15.55.00	29/11/16 16.02.00	7.0
2068	CESENA	29/11/16 16.14.00	29/11/16 16.21.30	7.5
2068	FORLI`	29/11/16 16.25.00	29/11/16 16.33.00	8.0
2068	FAENZA	29/11/16 16.36.00	29/11/16 16.43.30	7.5
2068	CASTELBOLOGNESE	29/11/16 16.43.00	29/11/16 16.49.30	6.5
2068	IMOLA	29/11/16 16.50.00	29/11/16 16.56.30	6.5
2068	CASTEL S.PIETRO TERME	29/11/16 17.04.00	29/11/16 17.06.00	2.0
