Nr_Treno	Stazione	Arrivo_Programmato	Arrivo_Effettivo	Ritardo_In_Minuti
2133	PIACENZA	23/11/16 16.52.00	23/11/16 16.53.00	1.0
2133	FIORENZUOLA	23/11/16 17.04.00	23/11/16 17.05.30	1.5
2133	FIDENZA	23/11/16 17.13.00	23/11/16 17.13.00	0.0
2133	PARMA	23/11/16 17.28.00	23/11/16 17.27.00	-1.0
2133	REGGIO EMILIA	23/11/16 17.45.00	23/11/16 17.46.30	1.5
2133	MODENA	23/11/16 17.59.00	23/11/16 18.01.00	2.0
2133	CASTELFRANCO D'EMILIA	23/11/16 18.08.00	23/11/16 18.09.00	1.0
2131	PIACENZA	23/11/16 14.52.00	23/11/16 14.53.30	1.5
2131	FIORENZUOLA	23/11/16 15.04.00	23/11/16 15.05.30	1.5
2131	FIDENZA	23/11/16 15.13.00	23/11/16 15.17.00	4.0
2131	PARMA	23/11/16 15.28.00	23/11/16 15.29.00	1.0
2131	REGGIO EMILIA	23/11/16 15.45.00	23/11/16 15.46.00	1.0
2131	MODENA	23/11/16 15.59.00	23/11/16 16.01.00	2.0
2131	CASTELFRANCO D'EMILIA	23/11/16 16.08.00	23/11/16 16.09.30	1.5
2131	BOLOGNA C.LE	23/11/16 16.28.00	23/11/16 16.34.30	6.5
2131	CASTEL S.PIETRO TERME	23/11/16 16.49.00	23/11/16 16.54.30	5.5
2131	IMOLA	23/11/16 17.00.00	23/11/16 17.05.30	5.5
2131	CASTELBOLOGNESE	23/11/16 17.08.00	23/11/16 17.12.30	4.5
2131	FAENZA	23/11/16 17.14.00	23/11/16 17.19.00	5.0
2131	FORLI`	23/11/16 17.25.00	23/11/16 17.29.30	4.5
2131	CESENA	23/11/16 17.40.00	23/11/16 17.41.00	1.0
2131	RIMINI	23/11/16 18.01.00	23/11/16 18.01.00	0.0
2131	RICCIONE	23/11/16 18.12.00	23/11/16 18.10.30	-1.5
11547	PIACENZA	23/11/16 17.52.00	23/11/16 17.53.00	1.0
11547	FIORENZUOLA	23/11/16 18.04.00	23/11/16 18.05.00	1.0
11547	FIDENZA	23/11/16 18.13.00	23/11/16 18.13.00	0.0
11409	PIACENZA	23/11/16 16.33.00	23/11/16 16.38.30	5.5
11409	PONTENURE	23/11/16 16.40.00	23/11/16 16.45.30	5.5
11409	CADEO	23/11/16 16.46.00	23/11/16 16.51.00	5.0
11409	FIORENZUOLA	23/11/16 16.51.00	23/11/16 16.57.00	6.0
11409	FIDENZA	23/11/16 17.00.00	23/11/16 17.06.00	6.0
11409	CASTELGUELFO	23/11/16 17.08.00	23/11/16 17.12.30	4.5
11409	PARMA	23/11/16 17.16.00	23/11/16 17.21.00	5.0
11409	REGGIO EMILIA	23/11/16 17.33.00	23/11/16 17.39.30	6.5
11409	MODENA	23/11/16 17.48.00	23/11/16 17.55.00	7.0
11409	CASTELFRANCO D'EMILIA	23/11/16 17.57.00	23/11/16 18.04.00	7.0
2069	PIACENZA	23/11/16 08.52.00	23/11/16 08.53.00	1.0
2069	FIORENZUOLA	23/11/16 09.04.00	23/11/16 09.05.00	1.0
2069	FIDENZA	23/11/16 09.13.00	23/11/16 09.16.00	3.0
2069	PARMA	23/11/16 09.28.00	23/11/16 09.28.30	0.5
2069	REGGIO EMILIA	23/11/16 09.45.00	23/11/16 09.52.00	7.0
2069	MODENA	23/11/16 09.59.00	23/11/16 10.06.30	7.5
2069	CASTELFRANCO D'EMILIA	23/11/16 10.08.00	23/11/16 10.15.30	7.5
2069	BOLOGNA C.LE	23/11/16 10.28.00	23/11/16 10.31.30	3.5
2069	CASTEL S.PIETRO TERME	23/11/16 10.49.00	23/11/16 10.50.30	1.5
2069	IMOLA	23/11/16 11.00.00	23/11/16 10.57.30	-2.5
2069	CASTELBOLOGNESE	23/11/16 11.08.00	23/11/16 11.06.00	-2.0
2069	FAENZA	23/11/16 11.22.00	23/11/16 11.21.30	-0.5
2069	FORLI`	23/11/16 11.40.00	23/11/16 11.48.00	8.0
2069	CESENA	23/11/16 12.03.00	23/11/16 12.00.00	-3.0
2123	PIACENZA	23/11/16 06.52.00	23/11/16 06.53.00	1.0
2123	FIORENZUOLA	23/11/16 07.04.00	23/11/16 07.05.00	1.0
2123	FIDENZA	23/11/16 07.13.00	23/11/16 07.13.30	0.5
2123	PARMA	23/11/16 07.28.00	23/11/16 07.26.30	-1.5
2123	REGGIO EMILIA	23/11/16 07.45.00	23/11/16 07.46.00	1.0
2123	MODENA	23/11/16 07.59.00	23/11/16 08.01.30	2.5
2123	CASTELFRANCO D'EMILIA	23/11/16 08.08.00	23/11/16 08.11.00	3.0
2123	BOLOGNA C.LE	23/11/16 08.28.00	23/11/16 08.28.00	0.0
2123	CASTEL S.PIETRO TERME	23/11/16 08.49.00	23/11/16 08.52.00	3.0
2123	IMOLA	23/11/16 09.00.00	23/11/16 09.03.30	3.5
2123	CASTELBOLOGNESE	23/11/16 09.08.00	23/11/16 09.10.30	2.5
2123	FAENZA	23/11/16 09.14.00	23/11/16 09.17.30	3.5
2123	FORLI`	23/11/16 09.25.00	23/11/16 09.28.00	3.0
2123	CESENA	23/11/16 09.43.00	23/11/16 09.39.30	-3.5
2123	RIMINI	23/11/16 10.04.00	23/11/16 10.04.00	0.0
2123	RICCIONE	23/11/16 10.13.00	23/11/16 10.12.00	-1.0
2123	CATTOLICA S.GIOVANNI GABICCE	23/11/16 10.22.00	23/11/16 10.19.00	-3.0
2123	PESARO	23/11/16 10.33.00	23/11/16 10.37.30	4.5
2123	FANO	23/11/16 10.41.00	23/11/16 10.48.00	7.0
2123	MAROTTA MONDOLFO	23/11/16 10.49.00	23/11/16 11.12.30	23.5
2123	SENIGALLIA	23/11/16 10.56.00	23/11/16 11.18.30	22.5
2123	FALCONARA MARITTIMA	23/11/16 11.07.00	23/11/16 11.28.30	21.5
2913	PIACENZA	23/11/16 06.56.00	23/11/16 06.58.30	2.5
2913	PONTENURE	23/11/16 07.02.00	23/11/16 07.05.00	3.0
2913	CADEO	23/11/16 07.07.00	23/11/16 07.09.30	2.5
2913	FIORENZUOLA	23/11/16 07.13.00	23/11/16 07.16.00	3.0
2913	FIDENZA	23/11/16 07.21.00	23/11/16 07.24.00	3.0
2913	PARMA	23/11/16 07.35.00	23/11/16 07.37.00	2.0
2913	S.ILARIO	23/11/16 07.44.00	23/11/16 07.46.00	2.0
2913	REGGIO EMILIA	23/11/16 07.53.00	23/11/16 07.58.30	5.5
2913	RUBIERA	23/11/16 08.01.00	23/11/16 08.06.00	5.0
2913	MODENA	23/11/16 08.09.00	23/11/16 08.15.30	6.5
2913	CASTELFRANCO D'EMILIA	23/11/16 08.17.00	23/11/16 08.25.00	8.0
2913	ANZOLA	23/11/16 08.24.00	23/11/16 08.33.30	9.5
