Nr_Treno	Stazione	Arrivo_Programmato	Arrivo_Effettivo	Ritardo_In_Minuti
6265	PARMA	13/03/17 15.58.00	13/03/17 15.59.30	1.5
6265	S.ILARIO	13/03/17 16.05.00	13/03/17 16.06.30	1.5
6265	REGGIO EMILIA	13/03/17 16.14.00	13/03/17 16.17.30	3.5
6265	RUBIERA	13/03/17 16.24.00	13/03/17 16.26.00	2.0
6265	MODENA	13/03/17 16.32.00	13/03/17 16.37.30	5.5
6265	CASTELFRANCO D'EMILIA	13/03/17 16.41.00	13/03/17 16.46.00	5.0
6265	SAMOGGIA	13/03/17 16.48.00	13/03/17 16.53.00	5.0
6265	ANZOLA	13/03/17 16.53.00	13/03/17 16.58.00	5.0
6265	BOLOGNA C.LE	13/03/17 17.08.00	13/03/17 17.12.00	4.0
6485	PARMA	13/03/17 07.58.00	13/03/17 07.59.00	1.0
6485	S.ILARIO	13/03/17 08.05.00	13/03/17 08.05.30	0.5
6485	REGGIO EMILIA	13/03/17 08.14.00	13/03/17 08.16.00	2.0
6485	RUBIERA	13/03/17 08.24.00	13/03/17 08.23.30	-0.5
6485	MODENA	13/03/17 08.32.00	13/03/17 08.34.00	2.0
6485	CASTELFRANCO D'EMILIA	13/03/17 08.41.00	13/03/17 08.43.00	2.0
6485	SAMOGGIA	13/03/17 08.48.00	13/03/17 08.50.00	2.0
6485	ANZOLA	13/03/17 08.53.00	13/03/17 08.54.00	1.0
6485	BOLOGNA C.LE	13/03/17 09.08.00	13/03/17 09.03.30	-4.5
6253	PARMA	13/03/17 07.17.00	13/03/17 07.17.00	0.0
6253	REGGIO EMILIA	13/03/17 07.31.00	13/03/17 07.34.00	3.0
6253	MODENA	13/03/17 07.45.00	13/03/17 07.51.30	6.5
6253	BOLOGNA C.LE	13/03/17 08.14.00	13/03/17 08.16.30	2.5
2133	PIACENZA	13/03/17 16.52.00	13/03/17 16.54.00	2.0
2133	FIORENZUOLA	13/03/17 17.04.00	13/03/17 17.06.00	2.0
2133	FIDENZA	13/03/17 17.13.00	13/03/17 17.14.30	1.5
2133	PARMA	13/03/17 17.28.00	13/03/17 17.25.30	-2.5
2133	REGGIO EMILIA	13/03/17 17.45.00	13/03/17 17.44.00	-1.0
2133	MODENA	13/03/17 17.59.00	13/03/17 18.02.00	3.0
2133	CASTELFRANCO D'EMILIA	13/03/17 18.08.00	13/03/17 18.10.30	2.5
2133	BOLOGNA C.LE	13/03/17 18.28.00	13/03/17 18.26.30	-1.5
2133	CASTEL S.PIETRO TERME	13/03/17 18.49.00	13/03/17 18.48.00	-1.0
2133	IMOLA	13/03/17 19.00.00	13/03/17 18.56.00	-4.0
2133	CASTELBOLOGNESE	13/03/17 19.08.00	13/03/17 19.06.00	-2.0
2133	FAENZA	13/03/17 19.14.00	13/03/17 19.14.00	0.0
2133	FORLI`	13/03/17 19.25.00	13/03/17 19.25.30	0.5
2133	CESENA	13/03/17 19.43.00	13/03/17 19.45.30	2.5
2131	PIACENZA	13/03/17 14.52.00	13/03/17 14.53.00	1.0
2131	FIORENZUOLA	13/03/17 15.04.00	13/03/17 15.04.30	0.5
2131	FIDENZA	13/03/17 15.13.00	13/03/17 15.13.30	0.5
2131	PARMA	13/03/17 15.28.00	13/03/17 15.27.00	-1.0
