Nr_Treno	Stazione	Arrivo_Programmato	Arrivo_Effettivo	Ritardo_In_Minuti
6265	PARMA	02/03/17 15.58.00	02/03/17 16.00.30	2.5
6265	S.ILARIO	02/03/17 16.05.00	02/03/17 16.06.30	1.5
6265	REGGIO EMILIA	02/03/17 16.14.00	02/03/17 16.17.00	3.0
6265	RUBIERA	02/03/17 16.24.00	02/03/17 16.24.30	0.5
6265	MODENA	02/03/17 16.32.00	02/03/17 16.34.30	2.5
6265	CASTELFRANCO D'EMILIA	02/03/17 16.41.00	02/03/17 16.43.00	2.0
6265	SAMOGGIA	02/03/17 16.48.00	02/03/17 16.49.00	1.0
6265	ANZOLA	02/03/17 16.53.00	02/03/17 16.53.30	0.5
6265	BOLOGNA C.LE	02/03/17 17.08.00	02/03/17 17.12.00	4.0
6485	PARMA	02/03/17 07.58.00	02/03/17 07.59.30	1.5
6485	S.ILARIO	02/03/17 08.05.00	02/03/17 08.06.30	1.5
6485	REGGIO EMILIA	02/03/17 08.14.00	02/03/17 08.17.00	3.0
6485	RUBIERA	02/03/17 08.24.00	02/03/17 08.25.00	1.0
6485	MODENA	02/03/17 08.32.00	02/03/17 08.35.30	3.5
6485	CASTELFRANCO D'EMILIA	02/03/17 08.41.00	02/03/17 08.44.30	3.5
6485	SAMOGGIA	02/03/17 08.48.00	02/03/17 08.51.30	3.5
6485	ANZOLA	02/03/17 08.53.00	02/03/17 08.56.00	3.0
6485	BOLOGNA C.LE	02/03/17 09.08.00	02/03/17 09.06.00	-2.0
6253	PARMA	02/03/17 07.17.00	02/03/17 07.17.30	0.5
6253	REGGIO EMILIA	02/03/17 07.31.00	02/03/17 07.33.30	2.5
6253	MODENA	02/03/17 07.45.00	02/03/17 07.51.00	6.0
6253	BOLOGNA C.LE	02/03/17 08.14.00	02/03/17 08.14.00	0.0
2133	PIACENZA	02/03/17 16.52.00	02/03/17 16.53.30	1.5
2133	FIORENZUOLA	02/03/17 17.04.00	02/03/17 17.05.30	1.5
2133	FIDENZA	02/03/17 17.13.00	02/03/17 17.14.00	1.0
2133	PARMA	02/03/17 17.28.00	02/03/17 17.36.30	8.5
2133	REGGIO EMILIA	02/03/17 17.45.00	02/03/17 17.51.00	6.0
2133	MODENA	02/03/17 17.59.00	02/03/17 18.07.00	8.0
2133	CASTELFRANCO D'EMILIA	02/03/17 18.08.00	02/03/17 18.14.00	6.0
2133	BOLOGNA C.LE	02/03/17 18.28.00	02/03/17 18.28.30	0.5
2133	CASTEL S.PIETRO TERME	02/03/17 18.49.00	02/03/17 18.51.30	2.5
2133	IMOLA	02/03/17 19.00.00	02/03/17 18.58.30	-1.5
2133	CASTELBOLOGNESE	02/03/17 19.08.00	02/03/17 19.05.30	-2.5
2133	FAENZA	02/03/17 19.14.00	02/03/17 19.14.00	0.0
2133	FORLI`	02/03/17 19.25.00	02/03/17 19.25.00	0.0
2133	CESENA	02/03/17 19.43.00	02/03/17 19.38.30	-4.5
2131	PIACENZA	02/03/17 14.52.00	02/03/17 14.54.30	2.5
2131	FIORENZUOLA	02/03/17 15.04.00	02/03/17 15.06.00	2.0
2131	FIDENZA	02/03/17 15.13.00	02/03/17 15.15.00	2.0
2131	PARMA	02/03/17 15.28.00	02/03/17 15.26.00	-2.0
2131	REGGIO EMILIA	02/03/17 15.45.00	02/03/17 15.43.30	-1.5
2131	MODENA	02/03/17 15.59.00	02/03/17 16.02.00	3.0
2131	CASTELFRANCO D'EMILIA	02/03/17 16.08.00	02/03/17 16.10.30	2.5
2131	BOLOGNA C.LE	02/03/17 16.28.00	02/03/17 16.25.30	-2.5
2131	CASTEL S.PIETRO TERME	02/03/17 16.49.00	02/03/17 16.50.00	1.0
2131	IMOLA	02/03/17 17.00.00	02/03/17 17.04.00	4.0
2131	CASTELBOLOGNESE	02/03/17 17.08.00	02/03/17 17.11.00	3.0
2131	FAENZA	02/03/17 17.14.00	02/03/17 17.17.00	3.0
2131	FORLI`	02/03/17 17.25.00	02/03/17 17.26.30	1.5
